id,name
0,"Horses, asses, mules and hinnies; live, pure-bred breeding animals"
10164,"Other offset printing machinery, reel fed"
10165,"Offset printing machinery, sheet fed, offic.type<=22x36cm"
10166,"Offset printing machinery, multicolor with plastic material, etc"
10167,"Offset printing machinery, reels fed, s>=12000 sheets/h"
10168,"Other offset print. machinery/appliances, form.<= 37, 5 x 51 cm"
10169,Other offset print. machinery/appliances
10170,"Tipograf. impress. mach./appl., reel fed, excepition flexogr."
10171,"Other tipograf. impress. mach./appl., reel fed, except flexogr."
10172,Flexographic impress machinery/appl.
10173,Gravure printing rotary machinery
10174,Other gravure printing machinery/aplliances
10175,"Offset printing machinery, multic.of plastic mater.etc"
10176,"Offset printing machinery, reels fed, s>=12000 sheets/h"
10177,"Oth.offset printing machinery, reels fed, sheets<=37x51cm"
10178,Other offset printing machinery
10179,"Other articles of copper, use domestic and its parts"
10180,"Artic.of copper, of hygiene/pers.toilet and its parts"
10181,"Chains, of copper, and its parts"
10182,"Other articles of copper, cast, moulded, stamped or forged"
10183,Other articles of copper
10184,Metalic screens of copper yarn
10185,"Grill and netting, of copper wire, plastes, strips, distended"
10186,Copper springs
10187,"Cooking/heating apparatus, of copper, n/electric domestic"
10188,Nickel mattes
10189,Nickel oxide sinters/interm.produc.of nickel metallurgy
10190,"Cathodes of nickel not alloyed, unwrought"
10191,"Other unwrought of nickel, not alloyed"
10192,"Nickel alloys, unwrought"
10193,Nickel waste and scrap
10194,"Powders and flakes, of nickel not alloyed"
10195,"Other powders and flakes, of nickel"
10196,Bars of nickel not alloyed
10197,Hollow profiles of nickel not alloyed
10198,Other profiles of nickel not alloyed
10199,Bars of nickel alloys
10200,Hollow profiles of nickel alloyed
10201,"Springs for papers, oth.objects of office, of base metals"
10202,"Bells, gongs, etc.of base metals, non-electric"
10203,"Statuettes/oth.obj.of ornamentation, silv/gold/platin"
10204,Oth.statuettes/oth.obj.of ornament.of base metals
10205,"Frames f/photograph, picture, mirrors, of base metals"
10206,"Flexible tubing of iron or steel, including fittings"
10207,"Flexib.tubingof steel, f/submarine explor.of petrol./gas"
10208,Other flexible tubing of iron or steel
10209,Other flexible tubing of other base metal
10210,"Clasps/brackets/eyelets, of base metals, f/clothing, etc"
10211,"Tubular or bifurcated rivets, of base metals"
10212,Buckles of base metals
10213,"Beads and spangles, of base common"
10214,"Vaccum-moulding mach.f/rubber/plastic, thermoform.mach."
10215,"Parts of electromech.appar.with electric motor, domestic"
10216,"Shavers, with electric motor"
10217,"Hair clippers, with electric motor"
10218,"Hair-removing appliances, with electric motor"
10219,"Laminates of shavers, with electric motor"
10220,"Other parts of shavers, with electric motor"
10221,Combs and blades for shearing machines
10222,"Parts of hair-removing appliances, with electric motor"
10223,Sparking plugs for motor explosion/diesel
10224,Ignition magnetos for motor explosion/diesel
10225,Magneto-dynamos/magnetic flywheels f/motor expl./dies.
10226,Distributors for motor explosion/diesel
10227,Ignition coils for motor explosion/diesel
10228,Starter motors for motor explosion/diesel
10229,Dynamos and alternators f/motor explosion/diesel
10230,Other generators for motor explosion/diesel
10231,Glow plugs for motor explosion/diesel
10232,Automatic embroidery machines
10233,"Oth.machin.f/making gimped, yarn, turlle, etc.f/tufting"
10234,Dobbies for looms
10235,Jacquards dobbies for looms
10236,"Reducers, perforators and copiers of cards, etc"
10237,Other auxiliary machinery f/work.etc.material textile
10238,Extruding nipples of material textile synthet/artif
10239,Ot.parts/acces.of mach.extruding nipples of mat.textile
10240,Ot.parts/acces.of mach.f/cut and rupture of text.fibre
10241,"Oth.parts/acces.of mach.f/drawing, etc.text.fibre"
10242,Card clothing
10243,Card flats
10244,Other parts and accessory of card
10245,Parts and accessory of card of material textile
10246,Drawing or roving machines of material textile
10247,Parts and accessor.of machines f/preparing silk
10248,Parts and acces.of wool carbonizing machines
10249,Oth.parts and acces.of mach.f/material textile produc.
10250,Cursors of spindles f/mach.f/material textile product.
10251,Parts and accessories of lathes for metals
10252,"Parts and acces.mac.tools f/drilling, milling, etc.metals"
10253,"Parts and acces.mach.tools f/sharpening, etc.metals"
10254,"Parts and acces.mach.tools f/planing, etc.gear"
10255,"Parts and acces.mach.tools f/forging, etc.metals"
10256,"Parts and acces.mach.tools f/rolling, etc.metals"
10257,Parts and acces.mach.tools f/extrusion of metals
10258,"Parts and acces.of oth.mach.tools f/working metals, etc."
10259,"Rotary pneumatic drills, for working in the hand"
10260,"Other rotary pneumatic tools, f/working in the hand"
10261,"Other pneumatic tools, for working in the hand"
10262,Drills with self-contained electric motor
10263,Saws with self-contained electric motor
10264,Shears with self-contained electric motor
10265,"Cutters for textiles, with self-contained electric motor"
10266,Screwdrivers and tapping mach.with self-cont.elec.motor
10267,Hammers with self-contained electric motor
10268,Other tools with self-contained electric motor
10269,Vaccum-moulding mach.expansible polystyrene/polypropyl.
10270,Oth.vacuum-moulding machines or thermoforming machines
10271,"Mach.f/moulding/retreading pneum.tyres, mould.inner tube"
10272,Presses for moulding rubber/plastic cap<=30000kn
10273,Other presses for moulding rubber/plastic
10274,Other machinery f/moulding rubber/plastic
10275,Oth.machinery f/working rubber/plastic f/manuf.its prod
10276,"Mach.join rubber sheets with fabric, f/manuf.pneum.tyre"
10277,Oth.machinery f/working rubber/plastic f/manuf.its prod
10278,Parts of mach.f/working rubber/plastic f/manuf.its prod
10279,Autom.machin.f/separating stems from leaves of tabacco
10280,Other machinery f/preparing/making up tabacco
10281,Parts of machinery f/preparing/making uptabacco
10282,"Self-propelled mach.f/laying, etc.bituminous road cover."
10283,"Ovens of induction, industrial"
10284,"Ovens of induction, laboratory"
10285,"Ovens of dielectric loss, industrial/of laboratory"
10286,"Resistance ovens, industrial (direct heating)"
10287,"Resistance ovens, of laboratory (direct heating)"
10288,"Ovens of electric arc, industrial"
10289,"Ovens of electric arc, of laboratory"
10290,Other industrial or laboratory electric furnaces/ovens
10291,Oth.equip.heat treatm.mater.induction/dielectric loss
10292,"Parts of industrial/laborat.electric furnaces/ovens, etc"
10293,Iron and pistols for soldering strong or weak
10294,Oth.machin.and apparatus f/welding strong or weak
10295,"Machin.and appar.f/welding metals, of resistance, autom."
10296,"Metal cutting shears, similar hand tools, of base metals"
10297,"Pipe-cutters, similar hand tools, of base metals"
10298,"Hand-operated spanners, non-adjustable, of base metals"
10299,"Hand-operated spanners, adjustable, of base metals"
10300,"Interchang.spanner sockets, incl.handles, of base metals"
10301,"Drilling, threading or tapping tools, of base metals"
10302,"Hammers and sledge hammers, manuals, of base metals"
10303,"Planes, hand tools sim.cutt.tools, base metal, f/work.wood"
10304,"Screwdrivers, manuals, of base metals"
10305,"Other hand tools, of base metals, use domestic"
10306,"Other hand tools, of base metals, not domestic uses"
10307,"Blow-lamps, and similar of base metals"
10308,"Vices,  clamps and the like, of base metals"
10309,"Anvils, port.forges hand/pedal-oper.grid.wheel.framework"
10310,"Sets of lathe, anvils, etc.hand/pedal, of base metals"
10311,"Sets of saws, lime, etc.use manual, of base metals"
10312,"Tools of perforat.basemetals, working parts of cerments"
10313,Internal evaporating air conditioning unit
10314,"External air conditioning unit,split, cap<= 30 frig/h"
10315,Other air conditioning units
10316,Furnace burners for liquid fuel
10317,Furnace burners for gas
10318,"Other furnace burners, including combination burners"
10319,"Mechanical stokers, includ.their mechanical grates, etc."
10320,"Parts of burners, mechanical stokers, etc."
10321,"Industrial furnaces, non-electric for melting of metals"
10322,"Industrial furnaces, n/electric f/heat-treatm.of metals"
10323,"Ot.furnaces, n/electric f/roasting, etc.of ores/metals"
10324,"Industrial furnaces, n/electr.of bakery, pastry shop, etc."
10325,"Industrial furnaces, non electric, for ceramic"
10326,"Industrial furnaces, non electric, for glass-melting"
10327,"Other industrial or laboratory furnaces, n/electric"
10328,"Parts of industrial or laboratory furnaces, n/electric"
10331,"Machinery f/production of wine, cider, fruit juice, etc"
10332,"Parts of machin.f/production of wine, cider, etc"
10334,Poultry incubators and brooders
10343,"Bakery mach.and mach.f/manufact.of macaroni, etc"
10344,Machinery for the manufacture of confectionery
10345,"Machinery for production of chocolates, cap>=150 kg/h"
10346,Other machinery for the manufacture of confectionery
10347,"Copper-nickel base alloys/copper-nickel-zinc, unwrought"
10348,"Other copper alloys, unwrought"
10349,Copper waste and scrap
10350,Master alloys of copper
10351,Dryers for agricultural products
10352,"Dryers for wood, paper pulp, paper or paperboard"
10353,Other dryers
10354,Machinery for distilling water
10355,"Machinery for distilling or rectifying alcohols, etc"
10356,Other distilling or rectifying plant
10357,"Heat exchange units, plate type"
10358,"Heat exchange units, tubular, metallic"
10359,"Heat exchange units, tubular, of graphite"
10360,"Other heat exchange units, tubular"
10361,Other heat exchange units
10362,Machinery for liquefying air or other gases
10363,Autoclaves for making hot drinks or for heating food
10364,Parts of machin.f/product.pulp of cellulosic material
10365,Parts of machin.f/produc./finishing paper or paperboard
10366,"Corrugat./pressing rollers, of mach.f/cor.pap.w>=2500 mm"
10367,Other parts of machin.f/produc./finish.paper/paperboard
10368,"Book-sewing machines, with automatic feed"
10369,Other book-sewing machines
10370,"Mach.f/prod.paperb.covers, gluing dev.prod.cap.>60un/min"
10371,Other book-binding machinery
10372,Parts of book-binding machinery
10373,"Cutter-reelers f/paper, paperboard, etc.s>2000m/min"
10374,"Other cuttings f/paper pulp, paper or paperboard"
10375,"Machines f/making sacks or envelopes of paper, etc."
10376,"Machines of bending and necklace, f/making cartons"
10377,"Machines f/making cartons, tubes, drums, of paper, etc."
10378,Machines f/moulding articles in paper pulp/paper/paperb
10379,Other machinery f/making paper pulp/paper/paperboard
10380,"Sheet of refined copper, n/back.t<=0.04mm, purity>=99.85%"
10381,"Sheet of  copper, t<=0.04mm, electrical resistance <=0, 017241ohm.mm2/m"
10382,Other sheets of copper t<=0.04mm
10383,"Sheet of refined copper, n/back.t<=0.04mm, purity>=99.85%"
10384,"Other sheets/strips, of refined copper, n/back., t<=0.15mm"
10385,"Sheets/strips, of copper alloy, n/backed, t<=0.15mm"
10386,"Sheet of refined copper, back.f/circuit print.t<=0.15mm"
10387,"Sheet of refin.copper, polyes.back.etc.0.012<et<=0.15mm"
10388,"Sheets of copper, backed, for printed circuits"
10389,"Other sheets/strip, of refined copper, backed, t<=0.15mm"
10390,"Sheets/strip, of copper alloy, backed, t<=0.15mm"
10391,"Tubes of refined copper, not finned or grooved"
10392,Other tubes of refined copper
10393,"Tubes of copper-zinc alloys, not finned or grooved"
10394,Other tubes of copper-zinc alloys
10395,"Tubes of copper-nickel alloys, etc.not finned or grooved"
10396,Handles of base metal for knives of base metals
10397,"Razors, of base metals"
10398,"Razor blades, non electric"
10399,"Safety razor blades, of safety, of base metals"
10400,"Sketches blades, in strips, of base metals"
10401,"Oth.parts of razors/razor blades, of base metals"
10402,"Scissors and its blades, of base metals"
10403,"Paper knives, letter openers, etc.its blades, base metals"
10404,"Manicure/pedicure sets and instruments, base metals"
10405,"Shearing machines and its parts, of base metals"
10406,Oth.articles of cutlery of base metals and its parts
10407,"Assortment spoon, etc.base metals, c>=1 silv/gold/platin."
10408,"Oth.assortment spoon, fork, ladle, etc.of base metals"
10409,"Spoon, fork, ladle, etc.of base metals, silv/gold/platin"
10410,"Spoons, forks, ladles, skimmers, etc.of stainless steel"
10411,"Other spoons, forks, ladles, skimmers, etc.of base metals"
10412,Padlocks of base metals
10413,"Locks of base metals, for motor vehicles"
10414,"Other machinery for making hot drinks, etc."
10415,Other sterilizers
10416,"Food sterilizers.uht, vapour injection, cap>=6500 l/h"
10417,Other sterilizers
10418,Ovens
10419,Roasting plant
10420,Evaporators
10421,"Hammer of printer, etc.used in 2/more different machines"
10422,Oth.head of printer.used in 2/more differ.machines
10423,"Head of thermal printer, used in 2/more dif.machines"
10424,Belts of characters f/print.used in 2/more dif.machines
10425,Cartrid.of paints f/print.used in 2/more dif.machines
10426,Oth.parts and acces.f/print.used in 2/more dif.machines
10427,"Magnetic heads, used in 2/more dif.machines"
10428,"Plates of memory, surf<=50cm2, used 2/more dif.machines"
10429,"Other parts and accessories, used in 2/more dif.machines"
10430,"Machinery f/sorting, etc.substances solid mineral"
10431,"Electric accumul.of nickel-cadmium, w<=2500kg, c<=15ah"
10432,"Other elect.accumulators, of nickel-cadmium, w<=2500kg"
10433,"Other elect.accumulators, of nickel-cadmium"
10434,Elect.accumulators of nickel-iron
10435,Electric accumulator nickel-hydride metallic
10436,Electric storage batteries lithium ion
10437,Other electric accumulators
10438,Separators for electric accumulators
10439,"Containers f/electric accumul.of plastic, covers, etc"
10440,Other parts of electric accumulators
10441,"Perforators with incorp.electric motor, of manual use"
10442,"Electromechanical vacuum cleaners, household use"
10443,"Other vacuum cleaners >1500w , vol. of the reservoir >200l"
10444,"Saws with incorp.electric motor, for manual use"
10445,"Other electric vacuum cleaners with electric. motor, household use"
10446,"Parts of appl.electrom. with elect. motor, household use"
10447,"Scissors with incorp.electric motor, of manual use"
10448,"Fabric cutters with incorp.electric motor, of manual use"
10449,Other textile doubling or twisting machines
10450,"Reeling machines of weft of textile material, automatic"
10451,"Reeling machines for elastomeric yarns, automatic"
10452,"Ot.reeling machin.of textile material, with tyers autom."
10453,"Ot.reeling machin.of textile material, automatic"
10454,"Reeling machin.of textile mater, n/automat.s>=4000m/min"
10455,"Other reeling machin.of textile mater, n/automatic"
10456,"Machines f/making hanks, with control/automatic knotting"
10457,Other machines for making hanks
10458,Automatic ball winding machines of textile material
10459,Other textile winding or reeling machines
10460,Warpers of textile material
10461,Drawing-in and reeling machine for textile material
10462,Warp tying-in or twisting machines of textile material
10463,Automat.heddle-positioning mach.of textile material
10464,Other machin.f/product./preparat.of textile yarns
10465,"Looms f/fabric of width<=30cm, jacquard mech."
10466,Other looms f/fabric of width<=30cm
10467,"Mach.tools f/polish.floor, wall tiles, slabs of ceramic"
10468,Oth.machines-tools f/grinding or polishing ceramic
10469,"Machines-tools f/grinding or polishing stone, etc"
10470,"Ot.mach.tools f/mil.grind.metals, etc.glass, with num.com"
10471,Other machines tools for cold-working glass
10472,"Other machines-tools f/working tools, ceramics, etc."
10473,"Mach.tools f/working wood, etc.differ.oper.without tool"
10474,Nuclear reactors
10475,"Machinery and apparatus f/isotopic separ., and its parts"
10476,"Fuel elements, non-irradiated, f/nuclear reactors"
10477,Parts of nuclear reactors
10478,Watertube boilers with a steam production>45t/hora
10479,Watertube boilers with a steam production<=45t/hora
10480,"Other vapour generating boilers, incl.hybrid boilers"
10481,Ssuper-heated water boilers
10482,"Parts of vapour boilers and "" of super-heated water"""
10483,"Central heating boilers, cap<=200000 kcal/hour"
10484,Other boilers for central heating
10485,Other boilers for central heating
10486,"Auxiliary plant f/vapour boilers/""super-heated water"""
10487,Auxiliary plant for central heating boilers
10488,"Machinery f/filling/closing/sealing cans, caps.vases, etc"
10489,"Other cabinet, f/automatic data-proces.machines"
10490,"Mechanisms of matrix printers, etc.ink-jat, mounted"
10491,"Mechanisms of printer by laser, led or lcs, mouted"
10492,"Hammer of impression and banks of hammers, for printers"
10493,"Printing heads, exc.thermal/ink-jet, for printer"
10494,"Printing heads, thermal/ink-jet, for printer"
10495,Other static converters electric
10496,Other inductors
10497,Ferromagnetic powder cores
10498,Parts of reactors for lamps/tubes of discharges
10499,Parts of transformers of liquid dielectric or pot>16kva
10500,Parts of static converters electric
10501,"Other parts of oth.transformers, converters, etc."
10502,"Perman.magnets of metal, artic.magnetis.for magnets"
10503,"Perman.magnets of ferrite, artic.magnetis.for magnets"
10504,Oth.perman.magnets and artic.magnetis.for magnets
10505,"Elec.magnetic brakes, foucault current, f/vehicl.automob."
10506,"Electro-magnetic couplings, clutches, etc."
10507,Electro-magnetic lifting heads
10508,Electro-magnets
10509,Other jacks and hoists
10510,"Bridges and beams, rolling, of fixed supports"
10511,Pipes iron/steel for casing and tubing of a kind used in drilling for oil or gas
10512,Other pipes iron/steel for casing and tubing of a kind used in drilling for oil or gas
10513,"Oth.pipes of iron/steel, n/alloy, welded cir.cross-sect."
10514,"Oth.pipes of stainless steel, welded cir.cross-section"
10515,"Oth.pipes of oth.alloy steel, welded, etc.circ.cross-sec."
10516,"Other pipes of iron/steel, welded, n/circular"
10517,"Other welded pipes, of square or rectangular cross-section"
10518,"Other welded pipes, of non-circular cross-section"
10519,"Oth.pipes and hollow, of iron/steel, n/alloy, welded, etc."
10520,"Oth.pipes and hollow, stainl.steel, welded/riveted, etc."
10521,"Oth.pipes and hollow, stainl.steel, welded/riveted, etc."
10522,Moulded fittings f/pipes of non-malleable cast iron
10523,Moulded fittings f/pipes of malleab.cast iron d>50mm
10524,Moulded fittings f/pipes of steel
10525,"Oth.mould.fittings f/pipes of malleable cast iron, etc."
10526,Flanges for pipes of stainless steel
10527,"Collapsible tubular containers, c<=300l, n/fitted mechan."
10528,"Tubular containers of aluminium, c<=700cm3, for aerosols"
10529,Tubular containers alum.isorth.cooled liq.nitrog.<=300l
10530,"Other tubular containers, of aluminium, c<=300l"
10531,"Oth.casks, etc.of aluminium c<=300l, n/fitted mechan."
10532,Aluminium containers for compressed or liquefied gas
10533,"Wires/cables, of aluminium, with steel core, n/elec.insul."
10534,"Plaited bands, etc.alumin., with steel core, n/elec.insul."
10535,"Plaited bands, etc.alumin., with steel core, n/elec.insul."
10536,"Other cables, plaited bands, etc.n/electrically insulated"
10537,"Household articles and parts thereof, of aluminum"
10538,"Sponges, scrubbers, etc.of aluminium, f/cleaning/polishing"
10539,"Oth.articles of aluminium, use domestic and their parts"
10540,"Articles of aluminium, sanitary ware and parts thereof"
10541,"Tacks, nails, staples, screw, bolts, etc.of aluminium"
10542,Parts for aircraft engines
10543,Connecting rods for combustion engines
10544,"Cylinder blocks, cylinder heads, etc.f/combustion engines"
10545,Carburetors for combustion engines
10546,"Valves of admission or of escape, for combustion engines"
10547,"Collect.of admission or of escape, f/combustion engines"
10548,"Rings of segment, for combustion engines"
10549,"Valve guides, for combustion engines"
10550,Other carburetors for motors of piston
10551,"Pistons, for combustion engines"
10552,"Cylinder liners, for combustion engines"
10553,"Electronic injection, for combustion engines"
10554,Other parts for combustion engines
10555,Connecting rods f/diesel engines or semi-diesel
10556,Machinery to gasify drinks
10557,"Machinery horiz.f/packing of long nutritious masses, etc"
10558,"Automatic machinary f/packing tube/metal bar, etc"
10559,"Machinary f/packing paper/paperboard, cap>=5000/h"
10560,Other machinery f/packing or wrapping goods
10561,"Parts of dishwashing machines, domestic type"
10562,"Machinery parts f/cleaning/drying/filling/closing, etc."
10563,"Person.weig.machines, incl.baby scales, household sclales"
10564,Scales for continuous weighing of goods on conveyors
10565,Functinoal units consist.of scales peripheral equipment
10566,Other hopper scales
10567,Constant weighting scales/scales f/disc.pred.weig.mat.
10568,"Weighing machin., of table, c<=30kg, regist.devices, etc"
10569,"Other weighing machinery, cap<=30kg"
10570,"Pip.iron/steel/n/al.seam.circ.cr.sec.n/coated, d<=229mm"
10571,"Oth.pipes of iron/steel/n/alloy, seam.circ.cross-section"
10572,"Pipes of stainless steel, seam.circ.cr.sec.cold-rol."
10573,"Tubos capilares diametro ext <= 3mm e diam int <= 0,2mm"
10574,Outros tubos capilares estirados/laminados a frio
10575,"Oth.pipes of stainless steel, seamles.circ.cross-section"
10576,"Pipes ot.alloy steel, seam.circ.cr.sec.cold-rol.d<=229mm"
10577,"Tubos capilares diametro ext <= 3mm e diam int <= 0,2mm"
10578,Outros tubos de diametro ext <= 229 mm
10579,"Oth.pipes oth.alloy steel, seam.circ.cross-sec.cold-rol."
10580,Tubos de diâmetro exterior inferior ou igual a 229 mm
10581,"Pipes ot.alloy steel, seamless, of circular cross-section.d<=229mm, c>=0,98%"
10582,"Other pipes of other alloy steel, seamless, of circular cross-section.d<=229mm"
10583,"Oth.pipes oth.alloy steel, seamless, circul.cross-section"
10584,Other bars of aluminium alloyed
10585,Other profiles aluminium alloyed
10586,"Alumin.wire n/alloyed, cros.sec.>7mm, res<=0.0283ohm.mm2"
10587,Oth.wire of alumin.n/alloyed cross-sect.dim.>7mm
10588,Ot.wires of alumin.n/alloyed elec.resist<=0.283 ohm.mm2
10589,"Other aluminium wires, not alloyed"
10590,"Wires of alum.alloyed, cross-sec.d>7mm, re<=0.0328ohm.mm2"
10591,"Other wires of alumin.alloyed, cross-sec.dim>7mm"
10592,Ot.wires of alumin.allowyed elect.resis.<=0.0328ohm.mm2
10593,Other wires of aluminium alloys
10594,"Plastes/strips, of alumin.n/alloys t>0.2mm, square/rect"
10595,"Plast.of alum.n/alloys t>0.2mm, squar.tenor silicon, etc"
10596,"Ot.plastes/strips, alumin.n/alloys t>0.2mm, squar/rect"
10597,"Plastes of alumin.alloys, 0.2<t<=0.3mm, w>=1468mm, polish."
10598,"Ot.plastes of alum.n/alloys t>0.2mm, squar.tenor silic."
10599,"Oth.plates and strips, of alluminium alloys, th>0.2mm"
10600,Condensers for steam machines
10601,"Parts of auxiliary plant for vapour boilers, etc"
10602,Parts of auxiliary plant for central heating boilers
10603,"Producer gas/water gas generators, of acetylene, etc"
10604,"Parts of producer gas/water gas generators, etc"
10605,"Vapour turbines, for marine propulsion"
10606,"Other vapour turbines, of potency>40mw"
10607,"Other vapour turbines, of potency<=40mw"
10608,Parts of vapour turbines
10609,"Rotors of turbines reaction, vapour, of multiple stages"
10610,Other rotors of vapour turbines
10611,Fixed slats (of stators) of vapour turbines
10612,Other slats of vapour turbines
10613,Other parts of vapour turbines
10614,"Combustion engines, for aviation"
10615,"Combustion engines, f/embarkation, ""outboard"", single cyl."
10616,"Other combustion engines, f/embarkation, ""outboard"""
10617,"Other combustion engines, f/embarkation, single cylinder"
10618,"Other combustion engines, for embarkation"
10619,"Oth.clasps, etc.of base metals, f/clothing, footwear, etc"
10620,"Crown corks, of base metals, for packing"
10621,"Stoppers, oth.covers and acces.f/packing, of base metals"
10622,"Sign-plates, name-plates, etc.of base metals, non-eletric"
10623,"Oxygen concentrators for purifying air, c<=6l/min"
10624,Other machinary for filtering or purifying gases
10625,"Parts of clothes-dryers, centrifuges, cap.clothes<=6kg"
10626,"Rotative drums with plates/disks, w>300kg"
10627,Other parts of centrifuges
10628,Parts of machinary f/filtering or purifying gases
10629,Mach.parts of a kind used as blood car.tube f/hemodial.
10630,"Machinery parts f/filtering or purifying liquid, etc."
10631,Membrane cartridges for reverse osmosis machinery
10632,"Oth.machinery parts f/filtering or purifying liquid, etc"
10633,"Dishwashing machines, of the household type"
10634,Other dishwashing machines
10635,Machinery f/cleaning/drying bottles/oth.containers
10636,"Machinery f/filling/closing/sealing, etc.bottles"
10637,Machinery f/filling boxes/bags with powder/granules
10638,"Machinery for  filling, closing packing ""tetra pack"""
10639,"Machinery for filling, closing tubes, cap>=100 unit/min"
10640,"Printing machinery, typographic, reel fed"
10641,"Other printing machinery, typographic"
10642,Flexographic printing machinery
10643,"Fax transm. print. machinery, conect by process."
10644,Inkjet printer widht<=420mm
10645,Thermal transfer printer (solid wax)
10646,"Laser printer, led or lcs monocrom, width<=280mm"
10647,"Laser printer, led or lcs monocrom, width >280mm and <=420mm"
10648,"Laser printer, led or lcs policromatic"
10649,Other printers with widht of printing >420mm
10650,Other printers with capacity of printing <=45 ppm
10651,Other printers with printing by thermal system
10652,Other multifunction printers
10653,"Fax machines, with printing by thermal system"
10654,"Fax machines, with printing by laser system"
10655,"Fax machines, with inkjet printing"
10656,Other fax machines
10657,Line impact printers
10658,Other profiles of nickel alloyed
10659,Wire of nickel not alloyed
10660,Wire of nickel alloyed
10661,"Plates, strip and sheets, of nickel not alloyed"
10662,"Plates, strip and sheets, of nickel alloyed"
10663,Tubes of nickel not alloyed
10664,Tubes of nickel alloyed
10665,Accessories for tubes of nickel
10666,"Cloth and grill, of nickel wire"
10667,Other articles of nickel
10668,Hollow cylinder with var. sec. for centrif. for esteq. reform. nat. gas
10669,Other articles of nickel
10670,"Aluminium, not alloyed, unwrought"
10671,"Aluminium alloys, unwrought"
10672,Aluminium waste and scrap
10673,"Powders of aluminium, of non-lamellar structure"
10674,"Powders and flakes of aluminium, of lamellar structure"
10675,"Bars of aluminium, not alloyed"
10676,"Hollow profiles of aluminium, not alloyed"
10677,"Other profiles of aluminium, not alloyed"
10678,"Hollow profiles of aluminium, alloyed"
10679,"Bars of alumin.alloyed, forg.circ.cross-sect.40<=d<=76cm"
10680,"Coated electrodes of base metal, f/electric arc-welding"
10681,"Cored wire of base metal, for electric arc-welding"
10682,"Coat.rod and cored wire, of base metal, f/solder.by flame"
10683,"Other wire, rods, tubes, plates, etc.of base metals"
10684,"Tin alloys, unwrought"
10685,Tin waste and scrap
10686,"Tin bars, rods, profiles and wire"
10687,"Tin plates, sheets and strip, of a thickness>0.2mm"
10688,"Tin sheets and strips, of a thicknes<=0.2mm"
10689,"Tin waste and scrap,  of tin"
10690,Tin tubes and its accessories
10691,Other articles of tin
10692,"Tin plates, sheets and strips"
10693,"Tin waste and scrap,  of tin"
10694,"Oth.machinery f/public works, building, etc."
10695,"Machinery f/extraction, etc.oil/fat vegetable/animal"
10696,Cut-outs comb.with regulators f/motor explos./dies.
10697,Digital electronic ignition f/motor explosion/diesel
10698,"Other front equipments, etc.exc.self-propelled"
10699,"Oth.levelling machinery, etc.exc.self-propelled"
10700,"Parts of pulley tackles, hoists, winches, etc"
10701,"Parts of oth.pulley tackles, hoists, winches, , etc"
10702,Parts of self-propelled fork-lift trucks
10703,Parts of other fork-lift trucks
10704,"Parts of oth.vehic.f/mov.load, with lifts dispostive"
10705,Parts of lifts
10706,Parts of skip hoists/escalators
10707,"Parts of machnery of elevation of load, etc"
10708,"Buckets, shovels, grabs, etc.f/levelling machinery"
10709,Bulldozer or angledozer blades blades
10710,"Other non-threaded articles, of cast iron/iron/steel"
10711,"Sewing, darning or embroidery needles, of iron or steel"
10712,"Safety pins, of iron or steel"
10713,"Oth.pins for use in the hand, of iron or steel"
10714,Safety pins and other pins
10715,"Ot.needles/similar articl.f/use in the hand, iron/steel"
10716,"Leaf-springs and leaves therefor, of iron or steel"
10717,"Cylindrical helical springs, of iron or steel"
10718,"Other helical springs, of iron or steel"
10719,Other springs of iron or steel
10720,"Cooking/warmers appliances, of iron, etc.gaseous fuel"
10721,"Cooking/warmers appliances, of iron, etc.liquid fuel"
10722,"Cooking/warmers appliances, of iron, etc.solid fuels"
10723,"Other appliances for cooking and plate warmers, for solid fuels"
10724,"Other heaters, etc.of iron/steel, gas/oth.fuels"
10725,"Other heaters, etc.of iron/steel, for liquid fuel"
10726,"Other heaters, etc.of iron/steel, for solid fuels"
10727,Other appliances of solid fuel
10728,Cadmium in brute
10729,"Cadmium powders, including waste and scrap"
10730,Unwrought cadmium
10731,Cadmium in powders
10732,Waste and scrap cadmium
10733,Articles of cadium
10734,"Unwrought titanium, waste, scrap and powders of titanium"
10735,Unwrought titanium and in powders
10736,Waste and scrap titanium
10737,Articles of titanium
10738,"Unwrought zirconium, waste, scrap and powders of zircon."
10739,"Unwrought zirconium, and zirconium in powders"
10740,Waste and scrap of zirconium
10741,Articles of zirconium
10742,Antimony in brute
10743,"Antimony articles, including waste and scrap"
10744,Unwrought antimony
10745,Antimony powders
10746,Antimony waste and scrap
10747,Articles and other products of antimony
10748,Manganese in brute
10749,"Plastes/strips/sheets/wires, etc.of manganese"
10750,"Manganese articles, including waste and scrap"
10751,Hoods having a maximum horizontal side <= 120cm
10752,"Other air compressors, stationary, of piston"
10753,"Other air compressors, of screw"
10754,"Other air compressors, of parallel lobes (""roots"")"
10755,Other air compressors
10756,"Oth.superchargers, w<=50kg, f/motor explosion/diesel"
10757,"Other superchargers, w>50kg, f/motor explosion/diesel"
10758,Other air tube compressors
10759,"Other compressors of gas, of piston"
10760,"Other compressors of gas, of screw"
10761,"Oth.compres.of gas, centrifugal, flow max<22000 m3/h"
10762,"Other compressors of gas,  centrifugal"
10763,Other compressors of gas
